dataset,controller,seed,step,reference_shift,certified_margin,certified_slack,anchor_value,candidate_value,delta_loss,delta_benefit,delta_violation,gate_tau,activated,anchor_preserved,post_switch_violation,rejected_candidates,reject_safety,reject_loss,reject_benefit,reject_violation,candidate_count,safe_nonempty,fallback,L_before,drift,success,slack_quantile,shift_bucket
smith,pareto_camc_static_anchor,0,160,0.9271836758528454,,-0.2654826013052895,2.0525432991357184,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.011871546948897915,0.0,Q1,high
smith,pareto_camc_static_anchor,0,161,0.9271836758528454,,-0.351626624815524,2.0869017732763604,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.10476976059641746,0.0,Q1,high
smith,pareto_camc_static_anchor,0,162,0.9271836758528454,,-0.08546762882205439,1.8321160200482343,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.10476976059641746,-0.27766604136751566,0.0,Q2,high
smith,pareto_camc_static_anchor,0,163,0.9271836758528454,,-0.37444282238462157,2.0857571674040547,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.10059941859313493,0.0,Q1,high
smith,pareto_camc_static_anchor,0,164,0.9271836758528454,,-0.04274781772651015,1.768994010333914,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.10059941859313493,-0.33949945546970506,0.0,Q2,high
smith,pareto_camc_static_anchor,0,165,0.9271836758528454,,-0.07848314005828816,1.865990339318229,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2508101779301286,1.0,Q2,high
smith,pareto_camc_static_anchor,0,166,0.9271836758528454,-0.13262318833558268,0.09110092039573114,1.7275896174900107,1.7275896174900107,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.3803051978240356,0.0,Q5,high
smith,pareto_camc_static_anchor,0,167,0.9271836758528454,,-0.19966957405047114,1.9950707808021577,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.07369647404829271,0.0,Q1,high
smith,pareto_camc_static_anchor,0,168,0.9271836758528454,,-0.038163930868426066,1.8167234964935721,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31327154676678265,1.0,Q2,high
smith,pareto_camc_static_anchor,0,169,0.9271836758528454,,-0.03203881399084285,1.8747356062330565,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1944589912536081,0.0,Q3,high
smith,pareto_camc_static_anchor,0,170,0.9271836758528454,-0.13229223588332228,0.013737891627479515,1.7644695025349075,1.7644695025349075,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.3341407937939022,0.0,Q4,high
smith,pareto_camc_static_anchor,0,171,0.9271836758528454,-0.13219458798043454,0.012097870099078034,1.775587885031919,1.775587885031919,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.32333543722455976,0.0,Q4,high
smith,pareto_camc_static_anchor,0,172,0.9271836758528454,,-0.03788496278956943,1.8396224561710524,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29004662398233755,1.0,Q2,high
smith,pareto_camc_static_anchor,0,173,0.9271836758528454,,0.014286149186852296,1.8477877309429713,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.26507575355648555,1.0,Q4,high
smith,pareto_camc_static_anchor,0,174,0.9271836758528454,-0.13134339325843017,0.07261040540952024,1.7948386502468656,1.7948386502468656,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.31680686017025717,1.0,Q5,high
smith,pareto_camc_static_anchor,0,175,0.9271836758528454,-0.13117316780203864,0.03873936753745025,1.8077538348727211,1.8077538348727211,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.2545496905842503,0.0,Q4,high
smith,pareto_camc_static_anchor,0,176,0.9271836758528454,-0.13113787147682082,0.02763304000302258,1.7607368664885565,1.7607368664885565,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.3480103981777497,1.0,Q4,high
smith,pareto_camc_static_anchor,0,177,0.9271836758528454,-0.13095560580442034,0.042773696584260945,1.8026840421093042,1.8026840421093042,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.28721832824626264,1.0,Q4,high
smith,pareto_camc_static_anchor,0,178,0.9271836758528454,,-0.2099921537065175,1.946296045112311,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.11020852112314583,1.0,Q1,high
smith,pareto_camc_static_anchor,0,179,0.9271836758528454,,-0.7536497299934739,2.265454471384379,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.5705240084715427,0.0,Q1,high
smith,pareto_camc_static_anchor,0,180,0.9271836758528454,,-0.4325891044314014,2.0368724916392806,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.5705240084715427,-0.0005697887300540883,0.0,Q1,high
smith,pareto_camc_static_anchor,0,181,0.9271836758528454,,-0.14664634357580045,1.8735157140154604,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.5699542197414886,-0.16875825349246365,0.0,Q1,high
smith,pareto_camc_static_anchor,0,182,0.9271836758528454,,-0.09696548342630687,1.8840818975297737,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.401195966249025,-0.19273993641078369,0.0,Q2,high
smith,pareto_camc_static_anchor,0,183,0.9271836758528454,,-0.006776512206401963,1.760461984890601,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.2084560298382413,-0.3690781029812162,1.0,Q3,high
smith,pareto_camc_static_anchor,0,184,0.9271836758528454,-0.13011844750933532,0.06646762605284917,1.77034084042679,1.77034084042679,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.3032175349536646,0.0,Q5,high
smith,pareto_camc_static_anchor,0,185,0.9271836758528454,,-0.0035250301646909676,1.827719622202299,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.25091663307539547,0.0,Q3,high
smith,pareto_camc_static_anchor,0,186,0.9271836758528454,,-0.007358672358635632,1.7587179583837051,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32991206761675995,0.0,Q3,high
smith,pareto_camc_static_anchor,0,187,0.9271836758528454,,-0.050890479237314934,1.8042459418096728,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3197688073609685,1.0,Q2,high
smith,pareto_camc_static_anchor,0,188,0.9271836758528454,-0.12967187179169481,0.016030816863224384,1.8199068344463054,1.8199068344463054,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.25654295373586755,0.0,Q4,high
smith,pareto_camc_static_anchor,0,189,0.9271836758528454,,-0.2867872041307258,2.026483173990686,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.02044429803964065,0.0,Q1,high
smith,pareto_camc_static_anchor,0,190,0.9271836758528454,,-0.03503983804735855,1.7848614741637494,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.02044429803964065,-0.3384644093143777,1.0,Q3,high
smith,pareto_camc_static_anchor,0,191,0.9271836758528454,,-0.027038175117362964,1.8665708507328898,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.19544581190838028,0.0,Q3,high
smith,pareto_camc_static_anchor,0,192,0.9271836758528454,,-0.025071867625965916,1.845760565575708,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.23047441476193237,0.0,Q3,high
smith,pareto_camc_static_anchor,0,193,0.9271836758528454,,-0.07064062506667601,1.8031659215634694,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2210505853819298,0.0,Q2,high
smith,pareto_camc_static_anchor,0,194,0.9271836758528454,,-0.10607762921921737,1.8589688172910428,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.20699810968787524,0.0,Q1,high
smith,pareto_camc_static_anchor,0,195,0.9271836758528454,,-0.13099934308067573,1.9452070386636393,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.10954379480138127,0.0,Q1,high
smith,pareto_camc_static_anchor,0,196,0.9271836758528454,,-0.14885654797409975,1.9351709853825585,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.12258507035324806,0.0,Q1,high
smith,pareto_camc_static_anchor,0,197,0.9271836758528454,,-0.11520809802482335,1.7969910636724968,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31639598305835864,1.0,Q1,high
smith,pareto_camc_static_anchor,0,198,0.9271836758528454,,-0.021801201837957085,1.7827311119439129,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.23773193015617455,0.0,Q3,high
smith,pareto_camc_static_anchor,0,199,0.9271836758528454,,-0.06977146855580507,1.8083596457765454,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2617262805053093,0.0,Q2,high
smith,pareto_camc_static_anchor,0,200,0.9271836758528454,,-0.10423564626882897,1.8319977276573218,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2750043727861549,1.0,Q1,high
smith,pareto_camc_static_anchor,0,201,0.9271836758528454,,-0.16105024799400877,1.949124693155027,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.10407019956205665,0.0,Q1,high
smith,pareto_camc_static_anchor,0,202,0.9271836758528454,,-0.06945720830362356,1.79686676283694,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2768474238259207,0.0,Q2,high
smith,pareto_camc_static_anchor,0,203,0.9271836758528454,,-0.10384363835129684,1.8034881364775517,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.30760299264486113,1.0,Q1,high
smith,pareto_camc_static_anchor,0,204,0.9271836758528454,,-0.02280612094855683,1.7790303642318448,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29766451377784825,0.0,Q3,high
smith,pareto_camc_static_anchor,0,205,0.9271836758528454,,-0.06968549668853319,1.878779453027433,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.179115145138254,0.0,Q2,high
smith,pareto_camc_static_anchor,0,206,0.9271836758528454,,-0.35677271570149105,2.066850871721627,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.0908454307421655,0.0,Q1,high
smith,pareto_camc_static_anchor,0,207,0.9271836758528454,,-0.0348394405339052,1.760470154482257,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0908454307421655,-0.2793078744065623,0.0,Q3,high
smith,pareto_camc_static_anchor,0,208,0.9271836758528454,,-0.07387592851775526,1.9054692347673203,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.191504099489131,1.0,Q2,high
smith,pareto_camc_static_anchor,0,209,0.9271836758528454,,-0.5713518882865274,2.207930011137015,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.364262391828317,0.0,Q1,high
smith,pareto_camc_static_anchor,0,210,0.9271836758528454,,-0.668220822903127,2.241275033157351,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.364262391828317,0.3532290519468683,0.0,Q1,high
smith,pareto_camc_static_anchor,0,211,0.9271836758528454,,-0.1387969485734172,1.8684970027998657,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.7174914437751854,-0.2735547763839689,0.0,Q1,high
smith,pareto_camc_static_anchor,0,212,0.9271836758528454,,-0.14536457836155753,1.9151099097396775,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.44393666739121646,-0.19805265709498687,0.0,Q1,high
smith,pareto_camc_static_anchor,0,213,0.9271836758528454,,-0.6755191043342021,2.2528156232853243,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.24588401029622958,0.37802455928485135,1.0,Q1,high
smith,pareto_camc_static_anchor,0,214,0.9271836758528454,,-0.13083643046330368,1.877269302196424,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.6239085695810809,-0.2709747577749895,1.0,Q1,high
smith,pareto_camc_static_anchor,0,215,0.9271836758528454,-0.1276902460352818,0.015422356699677842,1.8074848409488045,1.8074848409488045,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.35293381180609135,-0.31842227641706955,1.0,Q4,high
smith,pareto_camc_static_anchor,0,216,0.9271836758528454,-0.12669772404588522,0.0654132662477358,1.772207126616459,1.772207126616459,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0345115353890218,-0.3168468240788924,1.0,Q5,high
smith,pareto_camc_static_anchor,0,217,0.9271836758528454,-0.12646884036874675,0.10225781434799874,1.7578421070629515,1.7578421070629515,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0,-0.2904127480848431,0.0,Q5,high
smith,pareto_camc_static_anchor,0,218,0.9271836758528454,-0.1264639002103079,0.02361867515054239,1.7821695799850081,1.7821695799850081,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.2747492257557821,0.0,Q4,high
smith,pareto_camc_static_anchor,0,219,0.9271836758528454,,-0.20521513159730814,1.966372652223341,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.05701355191699198,0.0,Q1,high
smith,pareto_camc_static_anchor,0,220,0.9271836758528454,,-0.07791119827234017,1.820579524781913,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.23717924791737682,0.0,Q2,high
smith,pareto_camc_static_anchor,0,221,0.9271836758528454,,-0.6035416172877409,2.2133016025703687,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.37100790291126695,0.0,Q1,high
smith,pareto_camc_static_anchor,0,222,0.9271836758528454,,-0.08676974772558621,1.8150165576952872,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.37100790291126695,-0.29870031499353805,0.0,Q2,high
smith,pareto_camc_static_anchor,0,223,0.9271836758528454,,-0.10967367489171531,1.8272961677075386,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0723075879177289,-0.23588155302794794,1.0,Q1,high
smith,pareto_camc_static_anchor,0,224,0.9271836758528454,-0.12621073712301079,0.01921178569852877,1.7477171130778277,1.7477171130778277,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.357478704597667,1.0,Q4,high
smith,pareto_camc_static_anchor,0,225,0.9271836758528454,-0.12573610417766004,0.07726976336682911,1.7977708200656282,1.7977708200656282,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0,-0.3018601518789229,1.0,Q5,high
smith,pareto_camc_static_anchor,0,226,0.9271836758528454,,0.004852760773965931,1.8350307078519656,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2115566581053681,0.0,Q3,high
smith,pareto_camc_static_anchor,0,227,0.9271836758528454,-0.1256086337487511,0.030216616739326962,1.7517869263599226,1.7517869263599226,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0,-0.34831006214458643,1.0,Q4,high
smith,pareto_camc_static_anchor,0,228,0.9271836758528454,,-0.5230862090283972,2.1455651145768377,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.31685410255715807,0.0,Q1,high
smith,pareto_camc_static_anchor,0,229,0.9271836758528454,,-0.058921240098311914,1.8653336782065386,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.31685410255715807,-0.21614614874760485,0.0,Q2,high
smith,pareto_camc_static_anchor,0,230,0.9271836758528454,,-0.04938740304135181,1.7983417688730796,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.10070795380955322,-0.28094861969358775,0.0,Q2,high
smith,pareto_camc_static_anchor,0,231,0.9271836758528454,,-0.5247833444266079,2.167492428739877,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.28179217715215243,0.0,Q1,high
smith,pareto_camc_static_anchor,0,232,0.9271836758528454,,-0.11809040540752358,1.8239624145494764,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.28179217715215243,-0.2758704262988084,0.0,Q1,high
smith,pareto_camc_static_anchor,0,233,0.9271836758528454,,-0.13955464961882602,1.836923700841223,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.00592175085334401,-0.27229390956333077,1.0,Q1,high
smith,pareto_camc_static_anchor,0,234,0.9271836758528454,-0.1254719142010671,0.00222847128953374,1.6854133461054146,1.6854133461054146,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.37699113554066166,1.0,Q3,high
smith,pareto_camc_static_anchor,0,235,0.9271836758528454,,-0.2553362846227022,1.9951899468016991,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.06393071080677404,0.0,Q1,high
smith,pareto_camc_static_anchor,0,236,0.9271836758528454,-0.1251527213102626,0.04220447215097267,1.7272996819293027,1.7272996819293027,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.06393071080677404,-0.3144466801893043,0.0,Q4,high
smith,pareto_camc_static_anchor,0,237,0.9271836758528454,,-0.1935565687462732,1.985295997231911,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.002612851243532832,0.0,Q1,high
smith,pareto_camc_static_anchor,0,238,0.9271836758528454,,-0.017832865984825697,1.776997636786449,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2933554127394904,0.0,Q3,high
smith,pareto_camc_static_anchor,0,239,0.9271836758528454,,-0.05846214283962914,1.898875489781802,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.15986530941127164,0.0,Q2,high
smith,pareto_camc_static_anchor,0,240,0.9271836758528454,,-0.09518810185469406,1.834696130170728,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.23890235397559773,0.0,Q2,high
smith,pareto_camc_static_anchor,0,241,0.9271836758528454,,-0.19155733921666787,1.978410810947706,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.07251582297734138,0.0,Q1,high
smith,pareto_camc_static_anchor,0,242,0.9271836758528454,,-0.1429191662434699,1.8810244420101965,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1578776533981871,1.0,Q1,high
smith,pareto_camc_static_anchor,0,243,0.9271836758528454,,-0.05318474549402563,1.8478297049322117,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2346787434416182,1.0,Q2,high
smith,pareto_camc_static_anchor,0,244,0.9271836758528454,-0.12415473596062128,0.014154622883971624,1.8022052701534337,1.8022052701534337,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.28449485037768657,1.0,Q4,high
smith,pareto_camc_static_anchor,0,245,0.9271836758528454,-0.1240049497586696,0.11813185476767518,1.6377464942981792,1.6377464942981792,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0,-0.3606292753669733,0.0,Q5,high
smith,pareto_camc_static_anchor,0,246,0.9271836758528454,-0.12399775706078066,0.037487466507320155,1.7763056680987979,1.7763056680987979,,,,,0.0,1.0,,1,0,0,0,1,2,1.0,0.0,0.0,-0.2904160506676853,0.0,Q4,high
smith,pareto_camc_static_anchor,0,247,0.9271836758528454,,-0.024097835639562692,1.780698460045472,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.22610343498673513,0.0,Q3,high
smith,pareto_camc_static_anchor,0,248,0.9271836758528454,,-0.07137060927688577,1.8334219496311994,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.22399494648460105,0.0,Q2,high
smith,pareto_camc_static_anchor,0,249,0.9271836758528454,,-0.330228588788286,2.063694357898497,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.14171170223716778,0.0,Q1,high
smith,pareto_camc_static_anchor,1,0,0.9271836758528454,-0.22751331170059289,0.04368427296341059,1.7593957194720398,1.7593957194720398,,,,,0.0,1.0,,1,0,1,0,0,2,1.0,0.0,0.0,-0.40160593259603544,0.0,Q4,high
smith,pareto_camc_static_anchor,1,1,0.9271836758528454,,-0.10203625757950396,1.8783703431861931,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32429590265763414,1.0,Q1,high
smith,pareto_camc_static_anchor,1,2,0.9271836758528454,,-0.09685680290520265,1.86852340654346,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2713106973631585,0.0,Q2,high
smith,pareto_camc_static_anchor,1,3,0.9271836758528454,,-0.05641757047228246,1.8655886385747866,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2920285046715285,0.0,Q2,high
smith,pareto_camc_static_anchor,1,4,0.9271836758528454,,-0.10304046869647437,1.906672361005413,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2439581727128039,0.0,Q1,high
smith,pareto_camc_static_anchor,1,5,0.9271836758528454,,-0.4044928615198917,2.0975587496578916,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.029359547769237326,1.0,Q1,high
smith,pareto_camc_static_anchor,1,6,0.9271836758528454,,0.017356657791910854,1.8342692074339864,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.029359547769237326,-0.3447677864666859,1.0,Q4,high
smith,pareto_camc_static_anchor,1,7,0.9271836758528454,,-0.00922102797005589,1.84079571416035,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29380845902762043,0.0,Q3,high
smith,pareto_camc_static_anchor,1,8,0.9271836758528454,,-0.0276518918363,1.8615885725091403,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.26919882406302315,0.0,Q3,high
smith,pareto_camc_static_anchor,1,9,0.9271836758528454,,-0.03057948057186133,1.8504031479188305,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29807275811163114,0.0,Q3,high
smith,pareto_camc_static_anchor,1,10,0.9271836758528454,,-0.37262657405844213,2.0775185301723016,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.003164939962192803,0.0,Q1,high
smith,pareto_camc_static_anchor,1,11,0.9271836758528454,,-0.1381694135377821,1.9383096746671535,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1851558006495535,0.0,Q1,high
smith,pareto_camc_static_anchor,1,12,0.9271836758528454,,-0.6766004206385993,2.2638363053437325,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.3855578162100634,0.0,Q1,high
smith,pareto_camc_static_anchor,1,13,0.9271836758528454,,-0.15142897687468126,1.9329789175979988,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.3855578162100634,-0.2742840929194829,1.0,Q1,high
smith,pareto_camc_static_anchor,1,14,0.9271836758528454,,-0.0109532146057022,1.8289087103323673,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.1112737232905805,-0.3241062386558006,0.0,Q3,high
smith,pareto_camc_static_anchor,1,15,0.9271836758528454,,-0.36785665604467865,2.087419252640819,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.004876914951270628,0.0,Q1,high
smith,pareto_camc_static_anchor,1,16,0.9271836758528454,,-0.4488509693529029,2.130289391926161,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.004876914951270628,0.09534475128368491,0.0,Q1,high
smith,pareto_camc_static_anchor,1,17,0.9271836758528454,,-0.12023893243740225,1.9171797077199604,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.10022166623495554,-0.2272435764229998,0.0,Q1,high
smith,pareto_camc_static_anchor,1,18,0.9271836758528454,,-0.4426883195418394,2.12494585487787,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.027411498000884993,1.0,Q1,high
smith,pareto_camc_static_anchor,1,19,0.9271836758528454,,-0.05082394078512331,1.8612436170235442,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.027411498000884993,-0.21183997022484696,0.0,Q2,high
smith,pareto_camc_static_anchor,1,20,0.9271836758528454,,-0.12467300034268289,1.9396991303618947,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1621846437185716,0.0,Q1,high
smith,pareto_camc_static_anchor,1,21,0.9271836758528454,,-0.11993820480490736,1.913452668819692,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.20106693486318372,0.0,Q1,high
smith,pareto_camc_static_anchor,1,22,0.9271836758528454,,-0.14123386485857758,1.8900962657570615,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2404843658488911,0.0,Q1,high
smith,pareto_camc_static_anchor,1,23,0.9271836758528454,,-0.06142535050207809,1.796405750107506,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.34714984947397426,0.0,Q2,high
smith,pareto_camc_static_anchor,1,24,0.9271836758528454,,-0.09226171133450056,1.8780820064869674,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2504023576652919,0.0,Q2,high
smith,pareto_camc_static_anchor,1,25,0.9271836758528454,,-0.12176450289605079,1.8680465186582227,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2644832023000004,0.0,Q1,high
smith,pareto_camc_static_anchor,1,26,0.9271836758528454,,-0.44209438360386527,2.1228009163897754,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.10755567713412362,0.0,Q1,high
smith,pareto_camc_static_anchor,1,27,0.9271836758528454,,-0.1574139809872095,1.8904247302231938,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.10755567713412362,-0.2484100399385089,0.0,Q1,high
smith,pareto_camc_static_anchor,1,28,0.9271836758528454,,-0.16856939365306767,1.8886871490274229,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.24138778460950494,0.0,Q1,high
smith,pareto_camc_static_anchor,1,29,0.9271836758528454,,-0.31196454198615664,2.040325165896998,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.05948437126456951,0.0,Q1,high
smith,pareto_camc_static_anchor,1,30,0.9271836758528454,,-0.18310408217628926,1.898419190765217,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.25398241612884004,1.0,Q1,high
smith,pareto_camc_static_anchor,1,31,0.9271836758528454,,-0.034418526434183416,1.7912045318929941,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3359562768041687,0.0,Q3,high
smith,pareto_camc_static_anchor,1,32,0.9271836758528454,,-0.07085736364232198,1.8528008865810706,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2780275046363269,0.0,Q2,high
smith,pareto_camc_static_anchor,1,33,0.9271836758528454,,-0.10474591586267534,1.864621037596471,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.26877914573110545,0.0,Q1,high
smith,pareto_camc_static_anchor,1,34,0.9271836758528454,,-0.12975017928266208,1.877491172549822,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2829455794126172,1.0,Q1,high
